filename,width,height,class,xmin,ymin,xmax,ymax
IMG-20181115-WA0042.jpg,585,1040,setcurd,50,473,111,528
IMG-20181115-WA0044.jpg,585,1040,setcurd,157,658,268,780
IMG-20181115-WA0044.jpg,585,1040,setcurd,31,694,105,778
IMG-20181115-WA0044.jpg,585,1040,setcurd,103,676,158,759
IMG-20181115-WA0044.jpg,585,1040,setcurd,65,549,128,620
IMG-20181115-WA0044.jpg,585,1040,setcurd,136,552,189,622
IMG-20181115-WA0044.jpg,585,1040,tablebutter,44,298,114,337
IMG-20181115-WA0044.jpg,585,1040,tablebutter,45,254,115,293
IMG-20181115-WA0044.jpg,585,1040,tablebutter,47,213,117,252
IMG-20181115-WA0044.jpg,585,1040,tablebutter,45,128,115,167
IMG-20181115-WA0044.jpg,585,1040,tablebutter,44,170,114,209
IMG-20181115-WA0045.jpg,585,1040,setcurd,20,589,95,703
IMG-20181115-WA0045.jpg,585,1040,setcurd,94,605,169,719
IMG-20181115-WA0045.jpg,585,1040,setcurd,272,632,347,746
IMG-20181115-WA0045.jpg,585,1040,setcurd,12,461,69,534
IMG-20181115-WA0045.jpg,585,1040,setcurd,72,462,114,540
IMG-20181115-WA0045.jpg,585,1040,setcurd,119,469,167,549
IMG-20181115-WA0045.jpg,585,1040,setcurd,16,383,64,463
IMG-20181115-WA0045.jpg,585,1040,setcurd,70,381,118,461
IMG-20181115-WA0045.jpg,585,1040,setcurd,117,385,165,465
IMG-20181115-WA0045.jpg,585,1040,paneer,464,262,555,376
IMG-20181115-WA0045.jpg,585,1040,paneer,398,262,465,374
IMG-20181115-WA0045.jpg,585,1040,paneer,320,256,399,373
IMG-20181115-WA0047.jpg,585,1040,setcurd,104,682,169,807
IMG-20181115-WA0047.jpg,585,1040,setcurd,104,560,169,685
IMG-20181115-WA0047.jpg,585,1040,setcurd,166,546,231,671
IMG-20181115-WA0047.jpg,585,1040,setcurd,167,673,228,765
IMG-20181115-WA0047.jpg,585,1040,setcurd,224,550,278,623
IMG-20181115-WA0047.jpg,585,1040,setcurd,222,621,276,694
IMG-20181115-WA0047.jpg,585,1040,setcurd,223,688,277,761
IMG-20181115-WA0047.jpg,585,1040,paneer,93,297,185,397
IMG-20181115-WA0048.jpg,585,1040,setcurd,71,586,175,697
IMG-20181115-WA0048.jpg,585,1040,setcurd,72,690,171,779
IMG-20181115-WA0048.jpg,585,1040,setcurd,74,479,146,565
IMG-20181115-WA0048.jpg,585,1040,setcurd,73,390,145,476
IMG-20181115-WA0048.jpg,585,1040,setcurd,149,395,205,464
IMG-20181115-WA0048.jpg,585,1040,setcurd,149,468,207,520
IMG-20181115-WA0048.jpg,585,1040,setcurd,147,521,205,573
IMG-20181115-WA0048.jpg,585,1040,setcurd,197,589,280,659
IMG-20181115-WA0048.jpg,585,1040,paneer,43,241,118,350
IMG-20181115-WA0048.jpg,585,1040,paneer,119,242,194,351
IMG-20181115-WA0048.jpg,585,1040,curd,71,836,167,930
IMG-20181115-WA0048.jpg,585,1040,curd,230,845,326,939
IMG-20181115-WA0048.jpg,585,1040,curd,327,844,423,938
IMG-20181115-WA0048.jpg,585,1040,curd,425,855,521,949
IMG-20181115-WA0050.jpg,585,1040,paneer,330,584,433,692
IMG-20181115-WA0050.jpg,585,1040,paneer,437,592,514,690
IMG-20181115-WA0050.jpg,585,1040,setcurd,128,603,203,690
IMG-20181115-WA0051.jpg,585,1040,setcurd,82,562,155,676
IMG-20181115-WA0051.jpg,585,1040,curd,91,748,193,826
IMG-20181115-WA0051.jpg,585,1040,curd,203,721,305,799
IMG-20181115-WA0051.jpg,585,1040,paneer,352,583,464,681
IMG-20181115-WA0052.jpg,585,1040,setcurd,100,659,168,749
IMG-20181115-WA0052.jpg,585,1040,setcurd,100,595,178,661
IMG-20181115-WA0052.jpg,585,1040,setcurd,90,512,149,586
IMG-20181115-WA0052.jpg,585,1040,setcurd,85,433,144,507
IMG-20181115-WA0052.jpg,585,1040,setcurd,147,540,188,588
IMG-20181115-WA0052.jpg,585,1040,setcurd,147,491,188,539
IMG-20181115-WA0052.jpg,585,1040,setcurd,193,492,234,540
IMG-20181115-WA0052.jpg,585,1040,setcurd,196,542,237,590
IMG-20181115-WA0052.jpg,585,1040,paneer,74,306,139,390
IMG-20181115-WA0052.jpg,585,1040,paneer,141,304,206,388
IMG-20181115-WA0052.jpg,585,1040,paneer,214,305,279,389
IMG-20181115-WA0052.jpg,585,1040,paneer,78,232,141,300
IMG-20181115-WA0053.jpg,585,1040,setcurd,196,679,272,794
IMG-20181115-WA0053.jpg,585,1040,setcurd,111,695,189,765
IMG-20181115-WA0053.jpg,585,1040,setcurd,136,546,199,636
IMG-20181115-WA0053.jpg,585,1040,setcurd,128,444,188,509
IMG-20181115-WA0053.jpg,585,1040,paneer,236,331,299,418
IMG-20181115-WA0053.jpg,585,1040,paneer,170,334,233,421
IMG-20181115-WA0053.jpg,585,1040,paneer,116,332,177,398
IMG-20181115-WA0053.jpg,585,1040,tablebutter,74,172,138,222
IMG-20181115-WA0053.jpg,585,1040,tablebutter,257,214,308,230
IMG-20181115-WA0053.jpg,585,1040,tablebutter,70,114,134,164
IMG-20181115-WA0053.jpg,585,1040,tablebutter,68,61,132,111
IMG-20181115-WA0053.jpg,585,1040,tablebutter,261,192,312,208
IMG-20181115-WA0053.jpg,585,1040,tablebutter,264,170,315,186
IMG-20181115-WA0053.jpg,585,1040,tablebutter,138,22,199,56
IMG-20181115-WA0053.jpg,585,1040,tablebutter,265,148,316,164
IMG-20181115-WA0053.jpg,585,1040,tablebutter,264,129,315,145
IMG-20181115-WA0053.jpg,585,1040,tablebutter,201,209,252,225
IMG-20181115-WA0053.jpg,585,1040,tablebutter,198,187,249,203
IMG-20181115-WA0053.jpg,585,1040,tablebutter,200,160,251,176
IMG-20181115-WA0053.jpg,585,1040,tablebutter,201,140,252,156
IMG-20181115-WA0053.jpg,585,1040,tablebutter,200,121,251,137
IMG-20181115-WA0053.jpg,585,1040,tablebutter,133,58,194,92
IMG-20181115-WA0053.jpg,585,1040,tablebutter,136,95,197,129
IMG-20181115-WA0053.jpg,585,1040,tablebutter,137,128,198,162
IMG-20181115-WA0053.jpg,585,1040,tablebutter,140,160,201,194
IMG-20181115-WA0053.jpg,585,1040,tablebutter,136,189,197,223
IMG-20181115-WA0054.jpg,585,1040,paneer,68,453,150,559
IMG-20181115-WA0054.jpg,585,1040,paneer,153,443,255,552
IMG-20181115-WA0054.jpg,585,1040,paneer,70,363,158,453
IMG-20181115-WA0054.jpg,585,1040,setcurd,89,587,175,696
IMG-20181115-WA0054.jpg,585,1040,setcurd,96,698,188,766
IMG-20181115-WA0054.jpg,585,1040,setcurd,178,590,236,660
IMG-20181115-WA0054.jpg,585,1040,setcurd,181,659,241,709
IMG-20181115-WA0054.jpg,585,1040,setcurd,183,716,243,766
IMG-20181115-WA0054.jpg,585,1040,setcurd,397,775,496,886
IMG-20181115-WA0054.jpg,585,1040,setcurd,397,887,499,961
IMG-20181115-WA0056.jpg,585,1040,paneer,1,458,150,572
IMG-20181115-WA0056.jpg,585,1040,setcurd,22,636,139,797
IMG-20181115-WA0056.jpg,585,1040,setcurd,152,722,236,789
IMG-20181115-WA0056.jpg,585,1040,setcurd,145,619,239,723
IMG-20181115-WA0056.jpg,585,1040,curd,332,800,441,910
IMG-20181115-WA0057.jpg,585,1040,paneer,50,237,149,368
IMG-20181115-WA0058.jpg,585,1040,setcurd,103,589,172,690
IMG-20181115-WA0058.jpg,585,1040,setcurd,105,485,174,586
IMG-20181115-WA0058.jpg,585,1040,setcurd,178,539,238,615
IMG-20181115-WA0058.jpg,585,1040,setcurd,172,620,232,678
IMG-20181115-WA0058.jpg,585,1040,curd,98,733,215,811
IMG-20181115-WA0058.jpg,585,1040,curd,209,703,324,792
IMG-20181115-WA0058.jpg,585,1040,tablebutter,400,133,460,264
IMG-20181115-WA0058.jpg,585,1040,tablebutter,266,125,335,148
IMG-20181115-WA0058.jpg,585,1040,tablebutter,270,151,339,174
IMG-20181115-WA0058.jpg,585,1040,tablebutter,270,174,339,197
IMG-20181115-WA0058.jpg,585,1040,tablebutter,271,198,340,221
IMG-20181115-WA0058.jpg,585,1040,tablebutter,275,219,344,242
IMG-20181115-WA0059.jpg,585,1040,curd,116,595,203,671
IMG-20181115-WA0059.jpg,585,1040,curd,200,593,277,668
IMG-20181115-WA0059.jpg,585,1040,curd,294,579,351,655
IMG-20181115-WA0059.jpg,585,1040,setcurd,187,466,231,527
IMG-20181115-WA0059.jpg,585,1040,setcurd,188,406,232,467
IMG-20181115-WA0061.jpg,585,1040,paneer,319,251,430,390
IMG-20181115-WA0061.jpg,585,1040,paneer,431,262,532,398
IMG-20181115-WA0061.jpg,585,1040,setcurd,61,624,150,739
IMG-20181115-WA0061.jpg,585,1040,setcurd,152,609,210,687
IMG-20181115-WA0061.jpg,585,1040,setcurd,150,686,203,743
IMG-20181115-WA0063.jpg,585,1040,paneer,30,336,155,464
IMG-20181115-WA0064.jpg,585,1040,setcurd,28,637,138,756
IMG-20181115-WA0064.jpg,585,1040,setcurd,31,529,130,635
IMG-20181115-WA0064.jpg,585,1040,tablebutter,3,351,94,440
IMG-20181115-WA0064.jpg,585,1040,tablebutter,1,262,92,351
IMG-20181129-WA0050.jpg,585,1040,tablebutter,253,236,321,307
IMG-20181129-WA0050.jpg,585,1040,paneer,184,452,298,565
IMG-20181129-WA0050.jpg,585,1040,setcurd,81,574,156,651
IMG-20181129-WA0050.jpg,585,1040,curd,91,744,165,788
IMG-20181129-WA0050.jpg,585,1040,tablebutter,191,220,251,256
IMG-20181129-WA0050.jpg,585,1040,tablebutter,192,261,252,297
IMG-20181129-WA0050.jpg,585,1040,tablebutter,192,298,253,332
IMG-20181129-WA0050.jpg,585,1040,tablebutter,200,339,253,361
IMG-20181129-WA0050.jpg,585,1040,tablebutter,254,310,326,367
IMG-20181129-WA0050.jpg,585,1040,tablebutter,422,254,493,275
IMG-20181129-WA0050.jpg,585,1040,tablebutter,428,277,493,302
IMG-20181129-WA0050.jpg,585,1040,tablebutter,425,302,491,326
IMG-20181129-WA0050.jpg,585,1040,tablebutter,415,328,480,351
IMG-20181129-WA0050.jpg,585,1040,tablebutter,413,353,475,370
IMG-20181129-WA0050.jpg,585,1040,tablebutter,345,231,417,251
IMG-20181129-WA0050.jpg,585,1040,tablebutter,346,254,415,276
IMG-20181129-WA0050.jpg,585,1040,tablebutter,344,279,411,299
IMG-20181129-WA0050.jpg,585,1040,tablebutter,344,309,413,326
IMG-20181129-WA0050.jpg,585,1040,tablebutter,346,330,407,351
IMG-20181129-WA0050.jpg,585,1040,tablebutter,345,353,406,370
IMG-20181129-WA0050.jpg,585,1040,paneer,132,455,187,548
IMG-20181129-WA0050.jpg,585,1040,paneer,50,444,127,539
IMG-20181129-WA0050.jpg,585,1040,setcurd,157,588,206,636
IMG-20181129-WA0050.jpg,585,1040,setcurd,155,642,196,692
IMG-20181129-WA0050.jpg,585,1040,setcurd,157,688,192,735
IMG-20181129-WA0050.jpg,585,1040,curd,170,772,265,814
IMG-20181129-WA0050.jpg,585,1040,curd,250,853,343,885
IMG-20181129-WA0050.jpg,585,1040,curd,166,812,259,885
IMG-20181129-WA0050.jpg,585,1040,curd,254,894,340,923
IMG-20181129-WA0050.jpg,585,1040,curd,77,797,174,847
IMG-20181129-WA0050.jpg,585,1040,curd,343,824,437,874
IMG-20181129-WA0050.jpg,585,1040,curd,334,914,423,953
IMG-20181129-WA0051.jpg,585,1040,tablebutter,49,98,103,153
IMG-20181129-WA0051.jpg,585,1040,tablebutter,53,155,106,208
IMG-20181129-WA0051.jpg,585,1040,tablebutter,156,126,208,147
IMG-20181129-WA0051.jpg,585,1040,tablebutter,111,177,163,206
IMG-20181129-WA0051.jpg,585,1040,tablebutter,111,209,168,240
IMG-20181129-WA0051.jpg,585,1040,tablebutter,114,241,167,266
IMG-20181129-WA0051.jpg,585,1040,tablebutter,169,225,216,246
IMG-20181129-WA0051.jpg,585,1040,tablebutter,162,148,207,161
IMG-20181129-WA0051.jpg,585,1040,tablebutter,165,176,211,194
IMG-20181129-WA0051.jpg,585,1040,tablebutter,171,210,214,224
IMG-20181129-WA0051.jpg,585,1040,paneer,127,364,212,439
IMG-20181129-WA0051.jpg,585,1040,paneer,65,372,137,442
IMG-20181129-WA0051.jpg,585,1040,setcurd,71,496,137,589
IMG-20181129-WA0051.jpg,585,1040,setcurd,75,594,144,663
IMG-20181129-WA0051.jpg,585,1040,setcurd,142,495,189,557
IMG-20181129-WA0051.jpg,585,1040,setcurd,138,559,195,609
IMG-20181129-WA0051.jpg,585,1040,setcurd,144,604,194,664
IMG-20181129-WA0051.jpg,585,1040,setcurd,165,746,251,848
IMG-20181129-WA0051.jpg,585,1040,setcurd,84,758,171,869
IMG-20181129-WA0051.jpg,585,1040,curd,155,971,244,1031
IMG-20181129-WA0051.jpg,585,1040,curd,271,950,343,995
IMG-20181129-WA0051.jpg,585,1040,curd,349,948,413,1007
IMG-20181129-WA0051.jpg,585,1040,curd,181,868,255,917
IMG-20181129-WA0051.jpg,585,1040,curd,116,883,190,931
IMG-20181129-WA0051.jpg,585,1040,curd,317,890,396,932
IMG-20181129-WA0051.jpg,585,1040,curd,99,1006,170,1040
IMG-20181129-WA0052.jpg,585,1040,tablebutter,98,89,152,144
IMG-20181129-WA0052.jpg,585,1040,tablebutter,101,145,155,202
IMG-20181129-WA0052.jpg,585,1040,tablebutter,102,202,156,251
IMG-20181129-WA0052.jpg,585,1040,tablebutter,150,130,203,166
IMG-20181129-WA0052.jpg,585,1040,tablebutter,157,168,205,199
IMG-20181129-WA0052.jpg,585,1040,tablebutter,156,197,206,230
IMG-20181129-WA0052.jpg,585,1040,tablebutter,159,235,211,256
IMG-20181129-WA0052.jpg,585,1040,paneer,168,352,239,424
IMG-20181129-WA0052.jpg,585,1040,paneer,234,350,295,426
IMG-20181129-WA0052.jpg,585,1040,paneer,114,354,176,441
IMG-20181129-WA0052.jpg,585,1040,setcurd,123,477,175,575
IMG-20181129-WA0052.jpg,585,1040,setcurd,128,575,182,650
IMG-20181129-WA0052.jpg,585,1040,setcurd,179,545,231,595
IMG-20181129-WA0052.jpg,585,1040,setcurd,183,590,235,645
IMG-20181129-WA0052.jpg,585,1040,setcurd,136,780,207,854
IMG-20181129-WA0052.jpg,585,1040,setcurd,208,758,283,830
IMG-20181129-WA0052.jpg,585,1040,curd,145,889,222,934
IMG-20181129-WA0052.jpg,585,1040,curd,196,872,305,906
IMG-20181129-WA0052.jpg,585,1040,curd,270,844,358,875
IMG-20181129-WA0052.jpg,585,1040,curd,296,922,380,936
IMG-20181129-WA0052.jpg,585,1040,curd,298,947,383,975
IMG-20181129-WA0052.jpg,585,1040,curd,408,800,490,845
IMG-20181129-WA0052.jpg,585,1040,curd,333,818,422,858
IMG-20181129-WA0052.jpg,585,1040,curd,367,890,435,924
IMG-20181129-WA0053.jpg,585,1040,tablebutter,129,308,169,330
IMG-20181129-WA0053.jpg,585,1040,tablebutter,126,329,165,352
IMG-20181129-WA0053.jpg,585,1040,tablebutter,125,345,160,370
IMG-20181129-WA0053.jpg,585,1040,tablebutter,126,374,163,390
IMG-20181129-WA0053.jpg,585,1040,tablebutter,170,322,202,335
IMG-20181129-WA0053.jpg,585,1040,tablebutter,165,333,201,345
IMG-20181129-WA0053.jpg,585,1040,tablebutter,164,344,203,358
IMG-20181129-WA0053.jpg,585,1040,tablebutter,167,357,201,370
IMG-20181129-WA0053.jpg,585,1040,tablebutter,165,380,206,397
IMG-20181129-WA0053.jpg,585,1040,paneer,85,450,144,513
IMG-20181129-WA0053.jpg,585,1040,paneer,178,444,249,520
IMG-20181129-WA0053.jpg,585,1040,paneer,144,446,180,513
IMG-20181129-WA0053.jpg,585,1040,paneer,95,401,157,456
IMG-20181129-WA0053.jpg,585,1040,paneer,158,409,211,455
IMG-20181129-WA0053.jpg,585,1040,setcurd,92,614,140,679
IMG-20181129-WA0053.jpg,585,1040,setcurd,146,623,183,673
IMG-20181129-WA0053.jpg,585,1040,setcurd,100,926,174,1022
IMG-20181129-WA0053.jpg,585,1040,curd,295,911,357,976
IMG-20181129-WA0053.jpg,585,1040,curd,224,930,300,991
IMG-20181129-WA0053.jpg,585,1040,curd,352,928,402,991
IMG-20181129-WA0053.jpg,585,1040,curd,171,848,228,870
IMG-20181129-WA0053.jpg,585,1040,curd,178,870,230,888
IMG-20181129-WA0053.jpg,585,1040,curd,176,896,230,919
IMG-20181129-WA0053.jpg,585,1040,curd,237,854,287,880
IMG-20181129-WA0053.jpg,585,1040,curd,292,857,339,879
IMG-20181129-WA0054.jpg,585,1040,tablebutter,137,278,178,304
IMG-20181129-WA0054.jpg,585,1040,tablebutter,136,303,176,331
IMG-20181129-WA0054.jpg,585,1040,tablebutter,134,329,179,351
IMG-20181129-WA0054.jpg,585,1040,tablebutter,91,259,138,290
IMG-20181129-WA0054.jpg,585,1040,tablebutter,92,291,134,324
IMG-20181129-WA0054.jpg,585,1040,tablebutter,90,326,140,361
IMG-20181129-WA0054.jpg,585,1040,tablebutter,180,254,222,274
IMG-20181129-WA0054.jpg,585,1040,tablebutter,180,273,222,288
IMG-20181129-WA0054.jpg,585,1040,tablebutter,180,285,223,300
IMG-20181129-WA0054.jpg,585,1040,tablebutter,175,298,215,309
IMG-20181129-WA0054.jpg,585,1040,tablebutter,180,321,215,335
IMG-20181129-WA0054.jpg,585,1040,paneer,95,433,149,499
IMG-20181129-WA0054.jpg,585,1040,paneer,185,429,249,504
IMG-20181129-WA0054.jpg,585,1040,paneer,251,439,314,504
IMG-20181129-WA0054.jpg,585,1040,paneer,150,439,184,494
IMG-20181129-WA0054.jpg,585,1040,setcurd,96,532,145,606
IMG-20181129-WA0054.jpg,585,1040,setcurd,94,604,148,662
IMG-20181129-WA0054.jpg,585,1040,setcurd,148,540,191,587
IMG-20181129-WA0054.jpg,585,1040,setcurd,149,588,187,630
IMG-20181129-WA0054.jpg,585,1040,setcurd,146,623,187,673
IMG-20181129-WA0054.jpg,585,1040,setcurd,104,677,187,752
IMG-20181129-WA0054.jpg,585,1040,setcurd,102,747,170,820
IMG-20181129-WA0054.jpg,585,1040,curd,94,836,157,884
IMG-20181129-WA0054.jpg,585,1040,curd,165,843,220,903
IMG-20181129-WA0054.jpg,585,1040,curd,220,853,285,910
IMG-20181129-WA0054.jpg,585,1040,curd,287,862,346,918
IMG-20181129-WA0054.jpg,585,1040,curd,348,863,416,911
IMG-20181129-WA0054.jpg,585,1040,curd,89,888,162,920
IMG-20181129-WA0054.jpg,585,1040,curd,160,902,219,936
IMG-20181129-WA0054.jpg,585,1040,curd,222,909,293,943
IMG-20181129-WA0054.jpg,585,1040,curd,293,915,352,948
IMG-20181129-WA0054.jpg,585,1040,curd,351,913,416,932
IMG-20181129-WA0055.jpg,585,1040,paneer,59,422,151,539
IMG-20181129-WA0055.jpg,585,1040,setcurd,331,479,396,576
IMG-20181129-WA0055.jpg,585,1040,setcurd,325,570,396,648
IMG-20181129-WA0055.jpg,585,1040,curd,69,578,190,664
IMG-20181129-WA0055.jpg,585,1040,curd,146,551,279,610
IMG-20181129-WA0055.jpg,585,1040,curd,253,550,352,612
IMG-20181129-WA0055.jpg,585,1040,tablebutter,274,347,378,390
IMG-20181129-WA0055.jpg,585,1040,tablebutter,280,378,375,408
IMG-20181129-WA0057.jpg,585,1040,setcurd,160,540,209,603
IMG-20181129-WA0057.jpg,585,1040,setcurd,164,600,217,653
IMG-20181129-WA0057.jpg,585,1040,setcurd,113,568,182,666
IMG-20181129-WA0057.jpg,585,1040,curd,204,679,331,731
IMG-20181129-WA0057.jpg,585,1040,curd,273,650,381,699
IMG-20181129-WA0057.jpg,585,1040,tablebutter,105,387,155,414
IMG-20181129-WA0057.jpg,585,1040,tablebutter,108,413,156,429
IMG-20181129-WA0057.jpg,585,1040,tablebutter,111,432,152,447
IMG-20181129-WA0057.jpg,585,1040,tablebutter,111,446,158,463
IMG-20181129-WA0057.jpg,585,1040,tablebutter,151,378,205,420
IMG-20181129-WA0057.jpg,585,1040,paneer,335,347,395,428
IMG-20181129-WA0060.jpg,585,1040,curd,251,884,314,944
IMG-20181129-WA0060.jpg,585,1040,curd,320,876,383,943
IMG-20181129-WA0060.jpg,585,1040,curd,386,886,458,948
IMG-20181129-WA0060.jpg,585,1040,curd,189,876,250,939
IMG-20181129-WA0060.jpg,585,1040,curd,122,864,189,937
IMG-20181129-WA0060.jpg,585,1040,setcurd,91,552,160,625
IMG-20181129-WA0060.jpg,585,1040,setcurd,90,618,158,689
IMG-20181129-WA0060.jpg,585,1040,setcurd,150,599,201,650
IMG-20181129-WA0060.jpg,585,1040,setcurd,153,642,207,696
IMG-20181129-WA0060.jpg,585,1040,paneer,190,442,264,522
IMG-20181129-WA0060.jpg,585,1040,paneer,140,453,192,521
IMG-20181129-WA0060.jpg,585,1040,paneer,91,455,140,524
IMG-20181129-WA0060.jpg,585,1040,tablebutter,60,228,109,280
IMG-20181129-WA0060.jpg,585,1040,tablebutter,59,284,120,326
IMG-20181129-WA0060.jpg,585,1040,tablebutter,68,326,116,368
IMG-20181129-WA0060.jpg,585,1040,tablebutter,114,266,159,296
IMG-20181129-WA0060.jpg,585,1040,tablebutter,118,291,161,323
IMG-20181129-WA0060.jpg,585,1040,tablebutter,116,313,162,343
IMG-20181129-WA0060.jpg,585,1040,tablebutter,116,336,163,364
IMG-20181129-WA0060.jpg,585,1040,tablebutter,160,263,198,276
IMG-20181129-WA0060.jpg,585,1040,tablebutter,163,294,203,308
IMG-20181129-WA0060.jpg,585,1040,tablebutter,163,340,207,358
IMG-20181129-WA0061.jpg,585,1040,tablebutter,22,197,90,230
IMG-20181129-WA0061.jpg,585,1040,tablebutter,27,230,95,265
IMG-20181129-WA0061.jpg,585,1040,tablebutter,33,264,109,326
IMG-20181129-WA0061.jpg,585,1040,tablebutter,87,204,153,237
IMG-20181129-WA0061.jpg,585,1040,tablebutter,93,236,157,269
IMG-20181129-WA0061.jpg,585,1040,tablebutter,97,268,163,304
IMG-20181129-WA0061.jpg,585,1040,tablebutter,105,303,165,335
IMG-20181129-WA0061.jpg,585,1040,paneer,89,496,164,565
IMG-20181129-WA0061.jpg,585,1040,paneer,151,495,231,562
IMG-20181129-WA0061.jpg,585,1040,setcurd,124,639,192,709
IMG-20181129-WA0061.jpg,585,1040,setcurd,131,710,204,778
IMG-20181129-WA0061.jpg,585,1040,curd,244,821,338,903
IMG-20181129-WA0061.jpg,585,1040,curd,338,812,430,895
IMG-20181129-WA0061.jpg,585,1040,curd,160,830,247,909
IMG-20181129-WA0062.jpg,585,1040,tablebutter,62,407,128,429
IMG-20181129-WA0062.jpg,585,1040,tablebutter,64,441,129,462
IMG-20181129-WA0062.jpg,585,1040,setcurd,79,513,147,599
IMG-20181129-WA0062.jpg,585,1040,setcurd,78,595,160,677
IMG-20181129-WA0062.jpg,585,1040,setcurd,148,543,207,620
IMG-20181129-WA0062.jpg,585,1040,setcurd,155,620,217,667
IMG-20181129-WA0062.jpg,585,1040,curd,91,707,187,774
IMG-20181129-WA0062.jpg,585,1040,curd,178,694,275,761
IMG-20181129-WA0062.jpg,585,1040,curd,283,691,335,752
IMG-20181129-WA0062.jpg,585,1040,paneer,378,370,461,461
IMG-20181129-WA0062.jpg,585,1040,tablebutter,433,164,486,236
IMG-20181129-WA0062.jpg,585,1040,tablebutter,422,230,490,290
IMG-20181129-WA0062.jpg,585,1040,tablebutter,356,147,429,190
IMG-20181129-WA0062.jpg,585,1040,tablebutter,356,197,420,221
IMG-20181129-WA0062.jpg,585,1040,tablebutter,355,220,422,258
IMG-20181129-WA0063.jpg,585,1040,curd,89,463,192,562
IMG-20181129-WA0063.jpg,585,1040,curd,195,481,295,563
IMG-20181129-WA0063.jpg,585,1040,setcurd,85,304,169,410
IMG-20181129-WA0063.jpg,585,1040,setcurd,81,229,171,308
IMG-20181129-WA0063.jpg,585,1040,paneer,169,57,275,188
IMG-20181129-WA0063.jpg,585,1040,paneer,72,67,167,183
IMG-20181129-WA0063.jpg,585,1040,tablebutter,500,17,571,55
IMG-20181129-WA0063.jpg,585,1040,tablebutter,486,69,562,104
IMG-20181129-WA0063.jpg,585,1040,tablebutter,472,136,551,176
IMG-20181129-WA0063.jpg,585,1040,tablebutter,416,9,500,47
IMG-20181129-WA0063.jpg,585,1040,tablebutter,401,55,490,95
IMG-20181129-WA0063.jpg,585,1040,curd,301,492,347,564
IMG-20181129-WA0063.jpg,585,1040,curd,344,496,404,581
IMG-20181129-WA0064.jpg,585,1040,paneer,26,45,138,199
IMG-20181129-WA0064.jpg,585,1040,tablebutter,351,67,467,112
IMG-20181129-WA0064.jpg,585,1040,tablebutter,360,112,467,142
IMG-20181129-WA0064.jpg,585,1040,tablebutter,362,142,468,169
IMG-20181129-WA0064.jpg,585,1040,tablebutter,463,144,541,170
IMG-20181129-WA0064.jpg,585,1040,setcurd,44,232,145,337
IMG-20181129-WA0064.jpg,585,1040,setcurd,44,330,148,441
IMG-20181129-WA0064.jpg,585,1040,curd,157,504,297,599
IMG-20181129-WA0064.jpg,585,1040,curd,69,509,171,597
IMG-20181129-WA0064.jpg,585,1040,curd,314,523,393,601
IMG-20181129-WA0065.jpg,648,1152,setcurd,105,575,193,690
IMG-20181129-WA0065.jpg,648,1152,setcurd,182,541,254,624
IMG-20181129-WA0065.jpg,648,1152,setcurd,185,617,254,686
IMG-20181129-WA0065.jpg,648,1152,curd,220,780,338,838
IMG-20181129-WA0065.jpg,648,1152,curd,134,745,221,823
IMG-20181129-WA0065.jpg,648,1152,curd,232,735,335,777
IMG-20181129-WA0065.jpg,648,1152,tablebutter,344,321,415,430
IMG-20181129-WA0065.jpg,648,1152,paneer,89,341,184,443
IMG-20181129-WA0065.jpg,648,1152,tablebutter,251,101,321,140
IMG-20181129-WA0065.jpg,648,1152,tablebutter,322,136,390,163
IMG-20181129-WA0065.jpg,648,1152,tablebutter,248,164,322,185
IMG-20181129-WA0066.jpg,585,1040,paneer,34,450,128,562
IMG-20181129-WA0066.jpg,585,1040,setcurd,58,601,145,676
IMG-20181129-WA0066.jpg,585,1040,setcurd,64,670,161,767
IMG-20181129-WA0066.jpg,585,1040,tablebutter,336,428,425,474
IMG-20181129-WA0066.jpg,585,1040,tablebutter,424,461,514,530
IMG-20181129-WA0066.jpg,585,1040,tablebutter,347,490,423,512
IMG-20181129-WA0066.jpg,585,1040,tablebutter,348,510,430,534
IMG-20181129-WA0066.jpg,585,1040,curd,192,814,312,862
IMG-20181129-WA0066.jpg,585,1040,curd,95,832,192,873
IMG-20181129-WA0066.jpg,585,1040,curd,193,855,315,894
IMG-20181129-WA0067.jpg,585,1040,paneer,440,433,559,562
IMG-20181129-WA0067.jpg,585,1040,setcurd,435,575,539,698
IMG-20181129-WA0067.jpg,585,1040,setcurd,439,685,529,773
IMG-20181129-WA0067.jpg,585,1040,setcurd,350,581,435,657
IMG-20181129-WA0067.jpg,585,1040,setcurd,356,637,434,711
IMG-20181129-WA0067.jpg,585,1040,setcurd,372,706,446,770
IMG-20181129-WA0067.jpg,585,1040,curd,178,584,294,688
IMG-20181129-WA0067.jpg,585,1040,curd,262,595,380,683
IMG-20181129-WA0067.jpg,585,1040,curd,84,587,183,674
IMG-20181129-WA0067.jpg,585,1040,tablebutter,7,377,90,413
IMG-20181129-WA0067.jpg,585,1040,tablebutter,6,415,94,439
IMG-20181129-WA0067.jpg,585,1040,tablebutter,18,464,96,486
IMG-20181129-WA0067.jpg,585,1040,paneer,267,332,386,415
IMG-20181129-WA0067.jpg,585,1040,paneer,190,334,275,417
IMG-20181129-WA0068.jpg,585,1040,tablebutter,22,235,103,288
